tar1	tar2	tarPair	APF_score	Seq	APF_sim	Seq_distance
19	15	2WEL:2QD9	-273.16	57.4979	0.215251	0.9678
19	16	2WEL:2RKU	-311.96	87.6136	0.290317	0.918144
19	17	2WEL:2V7O	-356.372	276.299	0.456926	0.2179
19	18	2WEL:2VZ6	-292.451	270.068	0.310654	0.216292
19	19	2WEL:2WEL	-502.561	310.711	1.	0.
19	20	2WEL:2X2M	-262.574	48.0123	0.327667	0.974571
19	21	2WEL:2X4Z	-303.153	84.2714	0.30095	0.920823
19	22	2WEL:2XNM	-217.024	77.2032	0.160481	0.927238
19	23	2WEL:2Y7J	-337.431	128.683	0.404768	0.814566
19	24	2WEL:2YCF	-245.953	114.937	0.203309	0.85087
19	25	2WEL:2YEX	-226.545	91.5456	0.237971	0.905172
19	26	2WEL:3BHY	-291.07	119.637	0.29148	0.821913
19	27	2WEL:3BLR	-310.799	67.2535	0.301674	0.95271
19	28	2WEL:3E7O	-301.787	65.9622	0.384799	0.959335
19	29	2WEL:3EQR	-296.055	56.4773	0.26174	0.963863
19	30	2WEL:3F66	-268.458	42.6252	0.287733	0.980444
19	31	2WEL:3FHR	-270.934	88.1092	0.258521	0.910836
19	32	2WEL:3FXZ	-270.424	83.8506	0.257194	0.919875
19	33	2WEL:3FZT	-204.853	46.1204	0.108883	0.975353
19	34	2WEL:3HDM	-242.12	85.9146	0.23567	0.919409
19	35	2WEL:3HNG	-269.994	43.8275	0.209107	0.979415
19	36	2WEL:3MPM	-292.499	41.2776	0.292917	0.979184
19	37	2WEL:3NR9	-335.716	65.1166	0.379269	0.961437
19	38	2WEL:3OY1	-283.181	58.9802	0.233111	0.966652
19	39	2WEL:3PLS	-253.201	43.7235	0.206675	0.980042
19	40	2WEL:3POZ	-298.086	42.0734	0.212621	0.98108
19	41	2WEL:3PP0	-286.236	41.8202	0.196094	0.980946
19	42	2WEL:3Q4U	-290.766	46.8725	0.318257	0.976859
19	43	2WEL:3R04	-284.595	65.8254	0.289751	0.952195
19	44	2WEL:3RGF	-177.697	56.5711	0.132992	0.969514
19	45	2WEL:3SXS	-284.038	50.2859	0.249861	0.970849
19	46	2WEL:3V8S	-260.419	79.6261	0.267507	0.950106
19	47	2WEL:3VO3	-299.587	44.2025	0.253983	0.980498
19	48	2WEL:3VVH	-308.213	57.1338	0.168096	0.963876
19	49	2WEL:3WF7	-279.474	88.1286	0.222209	0.915886
19	50	2WEL:3ZBF	-328.884	45.4537	0.427744	0.977497
19	51	2WEL:4AT5	-258.838	45.2632	0.198374	0.978429
19	52	2WEL:4AU8	-276.035	67.068	0.279273	0.949075
19	53	2WEL:4B6L	-283.307	86.1512	0.245546	0.918108
19	54	2WEL:4BKY	-295.183	104.141	0.251921	0.890744
19	55	2WEL:4CLJ	-339.852	48.3941	0.418769	0.976466
19	56	2WEL:4CRS	-275.053	77.1357	0.220072	0.945387
19	57	2WEL:4E93	-319.25	50.964	0.320946	0.977636
19	58	2WEL:4EYJ	-257.375	61.1538	0.206395	0.964163
19	59	2WEL:4F9C	-240.126	68.2429	0.228538	0.950022
19	60	2WEL:4FYO	-239.09	42.7547	0.208749	0.9789
19	61	2WEL:4GCJ	-296.397	71.0041	0.255764	0.947568
19	62	2WEL:4GIH	-204.578	44.0126	0.160676	0.979716
19	63	2WEL:4GV1	-271.516	91.2081	0.219659	0.920534
19	64	2WEL:4HCU	-320.32	48.2296	0.267382	0.972711
19	65	2WEL:4HGS	-304.603	35.0633	0.271094	0.98767
19	66	2WEL:4HVD	-249.56	49.8282	0.234989	0.972482
19	67	2WEL:4I4E	-287.941	49.1418	0.286508	0.970704
19	68	2WEL:4IM0	-279.592	49.7883	0.26887	0.986961
19	69	2WEL:4IVA	-236.948	49.9071	0.221634	0.97295
19	70	2WEL:4K33	-282.592	48.6872	0.241405	0.974463
19	71	2WEL:4KIK	-283.071	61.0115	0.264404	0.980301
19	72	2WEL:4KWP	-285.762	68.1884	0.311475	0.95644
19	73	2WEL:4L7F	-277.521	59.2811	0.217218	0.96875
19	74	2WEL:4NW6	-252.029	94.1132	0.223084	0.90586
19	75	2WEL:4OBO	-234.885	58.8374	0.232126	0.960887
19	76	2WEL:4PMM	-328.023	49.3354	0.289586	0.974238
19	77	2WEL:4QTE	-299.351	69.8269	0.234761	0.956437
19	78	2WEL:4RFZ	-238.803	46.7235	0.15846	0.973918
19	79	2WEL:4RT7	-319.332	46.6455	0.268577	0.975838
19	80	2WEL:4TND	-277.346	73.9085	0.274391	0.968389
19	81	2WEL:4TWC	-276.335	44.8324	0.225991	0.978912
19	82	2WEL:4U8Z	-293.003	71.0892	0.312513	0.942906
19	83	2WEL:4USF	-229.123	63.9022	0.176038	0.952664
19	84	2WEL:4WOT	-269.695	80.6845	0.177621	0.948209
19	85	2WEL:4X7Q	-283.226	67.144	0.238758	0.946535
19	86	2WEL:4XV2	-242.52	44.3227	0.154964	0.97463
19	87	2WEL:4YLK	-308.053	49.7271	0.373364	0.97755
19	88	2WEL:4YMJ	-307.102	45.9835	0.348011	0.976078
19	89	2WEL:5EAK	-294.199	109.333	0.286121	0.873756
19	90	2WEL:5EBZ	-204.63	63.4467	0.153662	0.980431
19	91	2WEL:5EZV	-273.905	102.665	0.242898	0.92498
19	92	2WEL:5GRN	-257.412	46.5825	0.153392	0.976388
19	93	2WEL:5H2U	-268.421	52.6179	0.233472	0.967942
19	94	2WEL:5JIX	-183.614	16.0122	0.0973614	0.994146
19	95	2WEL:5JZN	-325.414	133.385	0.321066	0.787229
19	96	2WEL:5L0N	-161.764	10.7691	0.102213	0.996997
19	97	2WEL:5LI9	-279.767	76.2587	0.248144	0.945264
19	98	2WEL:5MY8	-357.676	49.0153	0.357184	0.979074
19	99	2WEL:5NKF	-291.427	54.8219	0.279301	0.967166
19	100	2WEL:5U6B	-314.532	41.1827	0.33936	0.980215
19	101	2WEL:5UYJ	-329.066	96.7589	0.345997	0.894105
19	102	2WEL:5BX6	-243.35	98.5442	0.319932	0.910395
19	103	2WEL:4MXO	-320.239	42.5327	0.338288	0.979227
19	104	2WEL:5G1X	-285.43	95.3194	0.292569	0.890302
19	105	2WEL:5HU9	-264.55	48.9261	0.150074	0.972606
19	106	2WEL:3KN5	-209.292	101.403	0.161163	0.882421
19	107	2WEL:3BBT	-266.426	40.9569	0.20307	0.981229
19	108	2WEL:3S95	-305.5	46.001	0.329616	0.978295
19	109	2WEL:5HES	-267.659	54.9587	0.149732	0.966867
20	1	2X2M:1CM8	-291.901	48.877	0.316574	0.97477
20	2	2X2M:1Q41	-318.746	43.1695	0.474152	0.98159
20	3	2X2M:1S9I	-282.37	61.3622	0.166956	0.95796
20	4	2X2M:1T46	-290.777	158.957	0.240884	0.719509
20	5	2X2M:1UA2	-267.556	54.6849	0.230584	0.965385
20	6	2X2M:1X8B	-292.712	46.6676	0.388448	0.970915
20	7	2X2M:1XJD	-296.103	67.3185	0.329515	0.947876
20	8	2X2M:2C47	-225.13	33.9576	0.295297	0.986823
20	9	2X2M:2CMW	-241.898	37.8842	0.262991	0.98409
20	10	2X2M:2DQ7	-313.738	118.871	0.43733	0.821712
20	11	2X2M:2HW7	-304.002	39.9849	0.390303	0.980619
20	12	2X2M:2I1M	-288.674	153.604	0.348151	0.744726
20	13	2X2M:2JDO	-253.349	61.4762	0.246448	0.959938
20	14	2X2M:2NRU	-356.288	61.5579	0.472149	0.95388
20	15	2X2M:2QD9	-239.452	49.7395	0.198549	0.974338
20	16	2X2M:2RKU	-285.563	57.7989	0.291999	0.962061
20	17	2X2M:2V7O	-247.046	50.0595	0.26359	0.972659
20	18	2X2M:2VZ6	-267.105	50.6282	0.311046	0.970669
20	19	2X2M:2WEL	-262.572	48.0123	0.327667	0.974571
20	20	2X2M:2X2M	-418.677	291.758	1.	0.
20	21	2X2M:2X4Z	-273.413	57.5502	0.29385	0.960675
20	22	2X2M:2XNM	-248.346	50.6794	0.252282	0.966609
20	23	2X2M:2Y7J	-312.484	53.7841	0.416629	0.965503
20	24	2X2M:2YCF	-253.07	48.5831	0.258365	0.971624
20	25	2X2M:2YEX	-320.571	52.2963	0.571927	0.967044
20	26	2X2M:3BHY	-276.054	54.1507	0.314753	0.961145
20	27	2X2M:3BLR	-295.489	47.3639	0.327256	0.975021
20	28	2X2M:3E7O	-287.63	40.4213	0.419523	0.983737
20	29	2X2M:3EQR	-294.04	106.126	0.309925	0.864111
20	30	2X2M:3F66	-296.662	123.674	0.421805	0.824677
20	31	2X2M:3FHR	-259.196	39.0191	0.284038	0.981377
20	32	2X2M:3FXZ	-268.96	60.626	0.305407	0.955392
20	33	2X2M:3FZT	-188.131	108.653	0.110218	0.854319
20	34	2X2M:3HDM	-249.855	52.5665	0.301227	0.967871
20	35	2X2M:3HNG	-247.986	164.45	0.211739	0.69136
20	36	2X2M:3MPM	-311.665	119.403	0.399178	0.814506
20	37	2X2M:3NR9	-255.18	45.4064	0.263045	0.980031
20	38	2X2M:3OY1	-265.642	35.8891	0.246273	0.98685
20	39	2X2M:3PLS	-277.606	116.137	0.298202	0.850047
20	40	2X2M:3POZ	-262.8	114.899	0.198341	0.849733
20	41	2X2M:3PP0	-260.748	122.498	0.195299	0.825901
20	42	2X2M:3Q4U	-295.229	47.8093	0.393815	0.974361
20	43	2X2M:3R04	-279.348	47.8362	0.33507	0.973114
20	44	2X2M:3RGF	-239.945	43.777	0.171873	0.980558
20	45	2X2M:3SXS	-317.829	113.077	0.37547	0.843019
20	46	2X2M:3V8S	-270.611	45.3595	0.346722	0.982757
20	47	2X2M:3VO3	-322.146	163.172	0.352572	0.716988
20	48	2X2M:3VVH	-304.913	66.0702	0.197497	0.948553
20	49	2X2M:3WF7	-295.105	60.0595	0.297419	0.958396
20	50	2X2M:3ZBF	-300.797	128.117	0.429492	0.809606
20	51	2X2M:4AT5	-252.046	122.361	0.225754	0.832117
20	52	2X2M:4AU8	-280.729	53.3166	0.346712	0.965727
20	53	2X2M:4B6L	-295.496	58.2299	0.320688	0.960158
20	54	2X2M:4BKY	-331.701	51.1454	0.381867	0.971936
20	55	2X2M:4CLJ	-299.351	116.67	0.389904	0.854331
20	56	2X2M:4CRS	-279.535	63.6351	0.272817	0.960417
20	57	2X2M:4E93	-330.7	121.336	0.413377	0.865001
20	58	2X2M:4EYJ	-210.808	49.4226	0.166211	0.975073
20	59	2X2M:4F9C	-259.224	34.1404	0.319704	0.986679
20	60	2X2M:4FYO	-284.078	108.912	0.353724	0.854184
20	61	2X2M:4GCJ	-270.867	58.9115	0.256388	0.961562
20	62	2X2M:4GIH	-287.872	103.719	0.381896	0.880037
20	63	2X2M:4GV1	-268.962	60.3856	0.258764	0.962905
20	64	2X2M:4HCU	-275.706	113.054	0.237767	0.840313
20	65	2X2M:4HGS	-246.161	37.9783	0.212486	0.984595
20	66	2X2M:4HVD	-324.196	99.8965	0.47613	0.88221
20	67	2X2M:4I4E	-328.7	108.349	0.448127	0.848334
20	68	2X2M:4IM0	-320.734	43.3544	0.424729	0.989471
20	69	2X2M:4IVA	-272.965	104.815	0.353091	0.872937
20	70	2X2M:4K33	-303.868	173.537	0.33504	0.654495
20	71	2X2M:4KIK	-292.119	49.8442	0.337923	0.985998
20	72	2X2M:4KWP	-288.315	43.0852	0.380647	0.981479
20	73	2X2M:4L7F	-285.152	36.9453	0.275284	0.987074
20	74	2X2M:4NW6	-324.06	65.6869	0.442709	0.951161
20	75	2X2M:4OBO	-215.2	51.5302	0.233939	0.96805
20	76	2X2M:4PMM	-168.206	122.759	0.143899	0.830135
20	77	2X2M:4QTE	-294.732	44.0311	0.273168	0.981553
20	78	2X2M:4RFZ	-309.826	108.008	0.320188	0.851573
20	79	2X2M:4RT7	-336.574	153.073	0.358148	0.722902
20	80	2X2M:4TND	-254.368	48.707	0.277089	0.985379
20	81	2X2M:4TWC	-248.146	35.2425	0.218738	0.986123
20	82	2X2M:4U8Z	-263.52	74.2254	0.303411	0.933714
20	83	2X2M:4USF	-243.564	63.5799	0.238774	0.950097
20	84	2X2M:4WOT	-292.894	48.2753	0.251406	0.980255
20	85	2X2M:4X7Q	-267.23	42.2395	0.255111	0.977466
20	86	2X2M:4XV2	-240.831	77.5405	0.18343	0.917308
20	87	2X2M:4YLK	-231.263	39.2707	0.252541	0.985089
20	88	2X2M:4YMJ	-278.582	116.951	0.3438	0.835209
20	89	2X2M:5EAK	-309.32	57.9075	0.379675	0.962285
20	90	2X2M:5EBZ	-222.927	54.6112	0.218939	0.98456
20	91	2X2M:5EZV	-318.324	60.3282	0.393768	0.972412
20	92	2X2M:5GRN	-282.195	162.666	0.221271	0.693375
20	93	2X2M:5H2U	-289.704	111.264	0.326438	0.847343
20	94	2X2M:5JIX	-178.499	14.5558	0.1104	0.994848
20	95	2X2M:5JZN	-352.02	54.5984	0.45105	0.962034
20	96	2X2M:5L0N	-149.218	11.5168	0.104414	0.996342
20	97	2X2M:5LI9	-273.905	55.027	0.285549	0.969648
20	98	2X2M:5MY8	-271.535	31.9592	0.247055	0.990526
20	99	2X2M:5NKF	-312.42	114.822	0.385267	0.84661
20	100	2X2M:5U6B	-316.84	121.802	0.413337	0.81569
20	101	2X2M:5UYJ	-290.524	56.3148	0.323676	0.961799
20	102	2X2M:5BX6	-264.989	59.6249	0.455404	0.965065
20	103	2X2M:4MXO	-298.514	109.565	0.352855	0.853202
20	104	2X2M:5G1X	-290.542	62.6839	0.363864	0.949478
20	105	2X2M:5HU9	-278.292	127.961	0.199363	0.800447
20	106	2X2M:3KN5	-210.834	41.1743	0.196341	0.979355
20	107	2X2M:3BBT	-254.723	114.666	0.222805	0.843308
20	108	2X2M:3S95	-306.148	81.7665	0.397283	0.926968
20	109	2X2M:5HES	-251.801	76.0804	0.15908	0.932382
21	1	2X4Z:1CM8	-288.293	70.9405	0.212806	0.946282
21	2	2X4Z:1Q41	-282.541	66.4751	0.256712	0.95588
21	3	2X4Z:1S9I	-322.581	82.1836	0.150134	0.923783
21	4	2X4Z:1T46	-270.417	55.2099	0.143571	0.965801
21	5	2X4Z:1UA2	-356.407	63.6404	0.281923	0.952618
21	6	2X4Z:1X8B	-253.753	51.6658	0.20119	0.96397
21	7	2X4Z:1XJD	-315.771	83.4962	0.258258	0.918956
21	8	2X4Z:2C47	-245.925	32.0053	0.242802	0.98817
21	9	2X4Z:2CMW	-281.979	33.5176	0.246232	0.987413
21	10	2X4Z:2DQ7	-299.533	55.0163	0.274684	0.961402
21	11	2X4Z:2HW7	-313.397	71.5191	0.285815	0.937333
21	12	2X4Z:2I1M	-272.752	51.9581	0.214194	0.970479
21	13	2X4Z:2JDO	-334.683	81.86	0.296333	0.928208
21	14	2X4Z:2NRU	-324.802	55.3622	0.270324	0.962298
21	15	2X4Z:2QD9	-273.318	61.1293	0.178259	0.960826
21	16	2X4Z:2RKU	-329.904	75.5638	0.268512	0.934463
21	17	2X4Z:2V7O	-292.279	83.9653	0.254198	0.922258
21	18	2X4Z:2VZ6	-267.279	84.1643	0.214622	0.918075
21	19	2X4Z:2WEL	-303.147	84.2714	0.30095	0.920823
21	20	2X4Z:2X2M	-273.412	57.5502	0.29385	0.960675
21	21	2X4Z:2X4Z	-607.619	288.673	1.	0.
21	22	2X4Z:2XNM	-252.97	72.6994	0.180378	0.930554
21	23	2X4Z:2Y7J	-311.726	85.3229	0.285677	0.912254
21	24	2X4Z:2YCF	-226.686	78.146	0.142851	0.925799
21	25	2X4Z:2YEX	-249.691	72.2677	0.239082	0.936394
21	26	2X4Z:3BHY	-338.008	74.0463	0.325171	0.926572
21	27	2X4Z:3BLR	-318.693	72.3549	0.262381	0.941085
21	28	2X4Z:3E7O	-282.172	74.65	0.278287	0.943941
21	29	2X4Z:3EQR	-316.297	49.7832	0.247084	0.969778
21	30	2X4Z:3F66	-296.351	51.557	0.290008	0.969205
21	31	2X4Z:3FHR	-248.742	55.5037	0.180205	0.961916
21	32	2X4Z:3FXZ	-353.425	176.262	0.363415	0.618912
21	33	2X4Z:3FZT	-197.146	51.0987	0.083412	0.967435
21	34	2X4Z:3HDM	-257.886	78.4452	0.221162	0.927684
21	35	2X4Z:3HNG	-263.216	52.9262	0.164372	0.967689
21	36	2X4Z:3MPM	-300.03	57.6106	0.254892	0.956357
21	37	2X4Z:3NR9	-289.636	48.3933	0.233465	0.977075
21	38	2X4Z:3OY1	-290.752	69.0295	0.203241	0.950832
21	39	2X4Z:3PLS	-311.408	52.2367	0.258531	0.969339
21	40	2X4Z:3POZ	-280.881	47.8561	0.156133	0.973653
21	41	2X4Z:3PP0	-266.394	47.4537	0.140485	0.973595
21	42	2X4Z:3Q4U	-277.573	54.4062	0.239882	0.966442
21	43	2X4Z:3R04	-248.986	51.3497	0.183449	0.968688
21	44	2X4Z:3RGF	-246.736	59.2826	0.125215	0.963965
21	45	2X4Z:3SXS	-354.858	56.8032	0.322488	0.959963
21	46	2X4Z:3V8S	-322.582	77.4205	0.339457	0.949231
21	47	2X4Z:3VO3	-310.283	51.9267	0.225348	0.971032
21	48	2X4Z:3VVH	-354.188	80.0729	0.183614	0.923628
21	49	2X4Z:3WF7	-311.486	82.1247	0.228307	0.92138
21	50	2X4Z:3ZBF	-307.116	57.8869	0.308494	0.960716
21	51	2X4Z:4AT5	-267.808	59.0632	0.175602	0.960466
21	52	2X4Z:4AU8	-247.372	68.5077	0.185493	0.942809
21	53	2X4Z:4B6L	-317.833	87.9931	0.255636	0.908047
21	54	2X4Z:4BKY	-401.52	75.0756	0.385585	0.938885
21	55	2X4Z:4CLJ	-338.93	50.3564	0.344473	0.972573
21	56	2X4Z:4CRS	-331.335	76.3291	0.264141	0.942441
21	57	2X4Z:4E93	-361.159	59.5392	0.339671	0.967147
21	58	2X4Z:4EYJ	-222.464	70.3734	0.127533	0.948919
21	59	2X4Z:4F9C	-272.193	54.7552	0.242889	0.965369
21	60	2X4Z:4FYO	-285.438	44.6962	0.246101	0.975179
21	61	2X4Z:4GCJ	-287.194	79.3957	0.198607	0.929438
21	62	2X4Z:4GIH	-252.714	55.4754	0.202761	0.965314
21	63	2X4Z:4GV1	-362.916	80.7924	0.32461	0.932887
21	64	2X4Z:4HCU	-316.809	65.1381	0.216327	0.946423
21	65	2X4Z:4HGS	-292.256	32.6993	0.206374	0.988458
21	66	2X4Z:4HVD	-283.097	54.5318	0.250117	0.964525
21	67	2X4Z:4I4E	-283.822	51.1883	0.230218	0.965787
21	68	2X4Z:4IM0	-318.035	42.2342	0.287744	0.989901
21	69	2X4Z:4IVA	-263.199	59.8299	0.22614	0.958157
21	70	2X4Z:4K33	-305.006	56.8346	0.232611	0.962545
21	71	2X4Z:4KIK	-270.368	48.1737	0.199504	0.986781
21	72	2X4Z:4KWP	-248.045	53.9914	0.194121	0.970605
21	73	2X4Z:4L7F	-330.494	67.6818	0.254788	0.956156
21	74	2X4Z:4NW6	-297.717	75.3243	0.257419	0.935093
21	75	2X4Z:4OBO	-213.526	102.162	0.158698	0.873075
21	76	2X4Z:4PMM	-253.756	51.1416	0.143357	0.970204
21	77	2X4Z:4QTE	-336.072	64.8556	0.244698	0.95955
21	78	2X4Z:4RFZ	-330.852	59.6004	0.251605	0.954321
21	79	2X4Z:4RT7	-293.807	51.4898	0.188051	0.968312
21	80	2X4Z:4TND	-315.526	77.7709	0.293805	0.962327
21	81	2X4Z:4TWC	-257.525	31.4183	0.162313	0.988853
21	82	2X4Z:4U8Z	-293.562	116.736	0.259443	0.834291
21	83	2X4Z:4USF	-233.056	104.514	0.150632	0.863713
21	84	2X4Z:4WOT	-359.198	76.2656	0.260589	0.950194
21	85	2X4Z:4X7Q	-268.44	47.3174	0.177376	0.971421
21	86	2X4Z:4XV2	-265.568	63.9121	0.153705	0.943221
21	87	2X4Z:4YLK	-257.947	56.4235	0.216508	0.96889
21	88	2X4Z:4YMJ	-315.567	53.5806	0.303946	0.965041
21	89	2X4Z:5EAK	-337.466	82.1531	0.311392	0.92328
21	90	2X4Z:5EBZ	-224.54	67.3834	0.15305	0.976242
21	91	2X4Z:5EZV	-330.286	75.2929	0.292099	0.956569
21	92	2X4Z:5GRN	-258.453	46.1625	0.127889	0.975042
21	93	2X4Z:5H2U	-268.361	65.002	0.193002	0.947341
21	94	2X4Z:5JIX	-182.844	15.3823	0.0760668	0.994185
21	95	2X4Z:5JZN	-373.195	74.7733	0.349251	0.928032
21	96	2X4Z:5L0N	-151.552	13.4523	0.0762361	0.994956
21	97	2X4Z:5LI9	-332.047	76.9414	0.289154	0.940025
21	98	2X4Z:5MY8	-327.223	39.4385	0.247256	0.985418
21	99	2X4Z:5NKF	-299.768	55.8826	0.244379	0.963279
21	100	2X4Z:5U6B	-338.134	53.8691	0.324356	0.963563
21	101	2X4Z:5UYJ	-303.34	75.1285	0.24317	0.931285
21	102	2X4Z:5BX6	-235.822	78.4092	0.248512	0.93894
21	103	2X4Z:4MXO	-314.224	52.9331	0.269345	0.96537
21	104	2X4Z:5G1X	-330.196	78.1444	0.323896	0.920644
21	105	2X4Z:5HU9	-181.206	49.9263	0.0901346	0.969297
21	106	2X4Z:3KN5	-221.133	58.4617	0.148816	0.957935
21	107	2X4Z:3BBT	-189.897	49.2458	0.116381	0.97079
21	108	2X4Z:3S95	-319.927	65.9907	0.298981	0.951922
21	109	2X4Z:5HES	-250.29	55.4939	0.108288	0.96364
22	1	2XNM:1CM8	-255.091	44.0625	0.173381	0.977308
22	2	2XNM:1Q41	-232.653	48.9986	0.181123	0.973753
22	3	2XNM:1S9I	-263.729	64.4907	0.104405	0.948611
22	4	2XNM:1T46	-237.345	49.6729	0.115091	0.969688
22	5	2XNM:1UA2	-251.835	53.3708	0.146451	0.963512
22	6	2XNM:1X8B	-263.447	58.6828	0.22562	0.949105
22	7	2XNM:1XJD	-281.388	60.3819	0.213392	0.953592
22	8	2XNM:2C47	-186.95	23.8884	0.146014	0.992784
22	9	2XNM:2CMW	-195.081	25.4711	0.122645	0.992041
22	10	2XNM:2DQ7	-271.017	55.2482	0.234006	0.95738
22	11	2XNM:2HW7	-246.946	50.2836	0.184672	0.966081
22	12	2XNM:2I1M	-260.59	53.5339	0.203461	0.965686
22	13	2XNM:2JDO	-218.472	61.1678	0.131415	0.956109
22	14	2XNM:2NRU	-262.092	44.0924	0.183155	0.973814
22	15	2XNM:2QD9	-218.128	50.2231	0.118158	0.971046
22	16	2XNM:2RKU	-275.517	69.5915	0.194897	0.939135
22	17	2XNM:2V7O	-234.619	69.3657	0.170468	0.941905
22	18	2XNM:2VZ6	-228.927	69.5264	0.163853	0.938785
22	19	2XNM:2WEL	-216.994	77.2032	0.160481	0.927238
22	20	2XNM:2X2M	-248.343	50.6794	0.252282	0.966609
22	21	2XNM:2X4Z	-252.983	72.6994	0.180378	0.930554
22	22	2XNM:2XNM	-583.908	263.639	1.	0.
22	23	2XNM:2Y7J	-232.647	59.1291	0.165611	0.953858
22	24	2XNM:2YCF	-199.857	66.2922	0.11555	0.941532
22	25	2XNM:2YEX	-229.219	59.077	0.20964	0.953458
22	26	2XNM:3BHY	-242.525	63.5777	0.174192	0.940727
22	27	2XNM:3BLR	-264.388	63.3986	0.187887	0.950473
22	28	2XNM:3E7O	-204.637	49.0875	0.152286	0.973459
22	29	2XNM:3EQR	-229.259	49.3278	0.13509	0.967511
22	30	2XNM:3F66	-257.82	52.6706	0.228404	0.964809
22	31	2XNM:3FHR	-219.821	43.663	0.14647	0.974194
22	32	2XNM:3FXZ	-258.404	67.32	0.20216	0.939132
22	33	2XNM:3FZT	-188.071	50.7383	0.078987	0.964844
22	34	2XNM:3HDM	-201.594	64.2183	0.140644	0.946934
22	35	2XNM:3HNG	-199.051	62.5131	0.0978063	0.950644
22	36	2XNM:3MPM	-247.362	58.5604	0.180308	0.950624
22	37	2XNM:3NR9	-236.098	40.2833	0.161453	0.982606
22	38	2XNM:3OY1	-217.419	47.119	0.118269	0.974916
22	39	2XNM:3PLS	-280.124	46.5743	0.217686	0.973312
22	40	2XNM:3POZ	-254.458	49.0317	0.133331	0.969717
22	41	2XNM:3PP0	-220.178	44.3428	0.0998632	0.974754
22	42	2XNM:3Q4U	-249.984	40.4058	0.202451	0.979733
22	43	2XNM:3R04	-219.861	53.1052	0.148858	0.96333
22	44	2XNM:3RGF	-204.054	58.2389	0.0891316	0.961921
22	45	2XNM:3SXS	-257.611	60.0367	0.17689	0.951028
22	46	2XNM:3V8S	-200.152	64.9575	0.135995	0.960867
22	47	2XNM:3VO3	-253.872	58.5603	0.156982	0.95966
22	48	2XNM:3VVH	-262.004	65.8116	0.104539	0.943511
22	49	2XNM:3WF7	-274.927	74.1671	0.185106	0.929789
22	50	2XNM:3ZBF	-265.61	59.0717	0.240137	0.955207
22	51	2XNM:4AT5	-221.269	55.4509	0.124751	0.961845
22	52	2XNM:4AU8	-199.73	64.2916	0.125843	0.944849
22	53	2XNM:4B6L	-278.861	73.2756	0.204772	0.930179
22	54	2XNM:4BKY	-283.365	69.1713	0.199791	0.943193
22	55	2XNM:4CLJ	-271.07	46.7954	0.229277	0.974066
22	56	2XNM:4CRS	-253.561	54.4584	0.160954	0.967918
22	57	2XNM:4E93	-281.904	60.8748	0.215382	0.962395
22	58	2XNM:4EYJ	-187.014	49.3791	0.0937901	0.972463
22	59	2XNM:4F9C	-206.487	37.611	0.145473	0.982109
22	60	2XNM:4FYO	-224.111	49.5873	0.15789	0.966549
22	61	2XNM:4GCJ	-244.288	67.3169	0.149538	0.944458
22	62	2XNM:4GIH	-250.532	55.3346	0.207373	0.962213
22	63	2XNM:4GV1	-216.9	57.8815	0.120639	0.962283
22	64	2XNM:4HCU	-252.187	54.4217	0.14265	0.95905
22	65	2XNM:4HGS	-212.858	25.3448	0.113915	0.992408
22	66	2XNM:4HVD	-256.674	52.4839	0.213968	0.964019
22	67	2XNM:4I4E	-233.772	55.9568	0.162512	0.955233
22	68	2XNM:4IM0	-226.253	46.5658	0.151565	0.986558
22	69	2XNM:4IVA	-224.27	60.1605	0.170894	0.953676
22	70	2XNM:4K33	-246.498	51.5004	0.158083	0.966325
22	71	2XNM:4KIK	-257.053	55.6079	0.187654	0.980714
22	72	2XNM:4KWP	-221.998	50.4259	0.161804	0.971925
22	73	2XNM:4L7F	-227.	49.5695	0.125068	0.974249
22	74	2XNM:4NW6	-264.972	68.1167	0.212204	0.94188
22	75	2XNM:4OBO	-189.411	73.5657	0.129944	0.927936
22	76	2XNM:4PMM	-229.538	58.4043	0.122047	0.95745
22	77	2XNM:4QTE	-235.12	56.8361	0.124633	0.965985
22	78	2XNM:4RFZ	-262.612	57.2609	0.164982	0.953833
22	79	2XNM:4RT7	-256.816	51.6819	0.149519	0.965043
22	80	2XNM:4TND	-188.07	56.2783	0.108599	0.978399
22	81	2XNM:4TWC	-202.823	22.7617	0.104795	0.993594
22	82	2XNM:4U8Z	-231.169	76.3598	0.167388	0.922364
22	83	2XNM:4USF	-235.309	70.3017	0.159806	0.932479
22	84	2XNM:4WOT	-251.542	68.6042	0.132974	0.955871
22	85	2XNM:4X7Q	-243.053	44.726	0.151275	0.972041
22	86	2XNM:4XV2	-242.102	53.5538	0.132913	0.956348
22	87	2XNM:4YLK	-194.332	41.1429	0.127861	0.981888
22	88	2XNM:4YMJ	-292.326	53.8179	0.271427	0.961382
22	89	2XNM:5EAK	-273.529	87.9158	0.21285	0.903796
22	90	2XNM:5EBZ	-218.916	56.3738	0.151378	0.981793
22	91	2XNM:5EZV	-272.787	71.8988	0.207383	0.956636
22	92	2XNM:5GRN	-237.108	52.7097	0.112006	0.96437
22	93	2XNM:5H2U	-260.272	57.7346	0.188909	0.954513
22	94	2XNM:5JIX	-190.809	13.3513	0.090485	0.995203
22	95	2XNM:5JZN	-318.428	73.8366	0.264607	0.92316
22	96	2XNM:5L0N	-152.104	11.0026	0.0777634	0.996305
